"CDPRO","DESCR","UNIDA","PRCOM","FATOR","DILUICAO","EQUIV","DENSIDADE","PRVEN"
40530,"EMB AMPOLA CAPILAR P/5 AMP","UN ",10.7767,0.0928,1,1,1,1.00008
40531,"EMB AMPOLA CAPILAR P/15 AMP","UN ",24.8007,1.6566,1,1,1,41.08484
40532,"EMB AMPOLA CAPILAR P/30 AMP","UN ",45.8367,1.758,1,1,1,80.58092
40549,"*CX CANABIDIOL 125X60X60","UN ",4.26817,0,1,1,1,24.62282
40556,"*BERÇO VD CANABIDIOL 30ML","UN ",0.60974,0,1,1,1,3.51755
40557,"*BERÇO VD CANABIDIOL 50ML","UN ",0.60974,0,1,1,1,3.51755
40558,"*BERÇO VD CANABIDIOL 100ML","UN ",0.60974,0,1,1,1,3.51755
40585,"VD 20ML CANABIDIOL","UN ",6.9528,1.421,1,1,1,9.87993
40586,"VD 30ML CANABIDIOL","UN ",7.0473,2.2264,1,1,1,15.69011
40587,"VD 100ML CANABIDIOL","UN ",8.123,2.5434,1,1,1,20.66004
40588,"VD 60ML CANABIDIOL","UN ",7.3143,2.4883,1,1,1,18.20017
40597,"*BATOQUE CARTOLA R24","UN ",0.1302,5.769,1,1,1,0.75112
40598,"*ADAPT DOS ORAL R18 11MM","UN ",0.1806,0,1,1,1,1.04187
40609,"*VALV FR PUMP 50ML DOURADO","UN ",7.39889,0,1,1,1,42.68375
40996,"POTE 15 PIRULITOS","UN ",7.1977,2.3807,1,1,1,17.13556
40997,"POTE 30 PIRULITOS","UN ",12.3001,2.3883,1,1,1,29.37633
40998,"POTE 60 PIRULITOS","UN ",23.4614,1.8772,1,1,1,44.04174
40999,"POTE 120 PIRULITOS","UN ",45.8453,1.8155,1,1,1,83.23214
41166,"*ETIQ T3 7MCG 30X10MMX2","UN ",6.527,0,1,1,1,37.65387
41232,"*VD R38 75ML AMBAR CAPS","UN ",1.8275,0,1,1,1,10.54274
41233,"*VD R38 120ML AMBAR CAPS","UN ",2.15,0,1,1,1,12.40322
41234,"*TP R38 ALUM S/ LACRE PRETA","UN ",0.9675,0,1,1,1,5.58145
41235,"*VD R70 250ML AMBAR CAPS C/ TP","UN ",11.2385,0,1,1,1,64.83423
41236,"VIDRO R38 120ML-FABIO JUCA","UN ",9.0405,2.5838,1,1,1,23.35884
41295,"*TP CONTA GOTAS SOFT DROPPER","UN ",2.73612,0,1,1,1,15.78451
41296,"POTE SUPOSITORIO 30DS","UN ",3.1321,8.8141,1,1,1,27.60664
41297,"POTE SUPOSITORIO 60DS","UN ",4.9665,10.2452,1,1,1,50.88279
41298,"POTE SUPOSITORIO 90DS","UN ",6.8009,11.956,1,1,1,81.31156
41299,"*ETIQ DESCARTE 40X10MM","UN ",0.09333,0,1,1,1,0.53842
41304,"POTE COMBO","UN ",2.5866,"",1,1,1,16.79128
41413,"*EMB TOPI-CLICK 35ML BRANCO","UN ",24,0,1,1,1,138.45456
41417,"EMB G. TRANSD TOPI CLICK -35ML","UN ",28.9553,3.343,1,1,1,96.799
41498,"*BLISTER PASTILHA AMBAR GDE","UN ",0.214,0,1,1,1,1.23455
41557,"POTE 180 GOMAS-7G","UN ",19.3433,9.0831,1,1,1,175.697
41558,"POTE 90 GOMAS-7G","UN ",11.1008,8.5197,1,1,1,94.575
41595,"POTE PASTILHAS 1,35G","UN ",1.4419,25.7684,1,1,1,37.1554
41627,"*ETIQ AGITE VIGOROSAMENTE 40X1","UN ",0.0594,5.769,1,1,1,0.34268
49803,"VD VICK 100 ML","UN ",0.13,0,1,1,1,0.455
53387,"*ETIQ PRODUTO FRAGIL 90X40MM","UN ",0.2,0,1,1,1,1.15379
53399,"*ESPATULA P/CREME","UN ",0.0535,0,1,1,1,0.30864
53715,"FR   30 ML","UN ",0.1503,0,1,1,1,0.52605
53739,"FR  135 ML","UN ",0.2,0,1,1,1,0.7
53740,"FR TIPO ACETONA","UN ",0.15,0,1,1,1,0.525
53752,"FR  200 ML","UN ",0.22,0,1,1,1,0.77
53776,"FR  500 ML","UN ",0.986,0,1,1,1,3.944
53788,"FR 1000 ML","UN ",1.2,0,1,1,1,4.8
55761,"*POTE CREME 120G C/FRISO OURO","UN ",1.31794,7.9299,1,1,1,10.45113
55797,"POTE MP  250","UN ",0.19,6,1,1,1,1.14
55803,"POTE MP  500","UN ",0.29,6,1,1,1,1.74
55815,"POTE MP 1000","UN ",0.3,6,1,1,1,1.8
56029,"POTE CAPS MEDIO 100ML","UN ",0.13,5.5,1,1,1,0.715
57824,"*VD R18 10ML AMBAR EUROPEU","UN ",0.8855,3.6483,1,1,1,3.23057
57836,"VD  20ML C/CONTA GOTAS","UN ",0.26,0,1,1,1,0.91
57848,"*VD R18 30ML AMBAR EUROPEU","UN ",0.712,9.1942,1,1,1,6.54627
57861,"VD 100 ML","UN ",0.131,5,1,1,1,0.655
57873,"VD 150 ML","UN ",0.238,0,1,1,1,0.833
57885,"VD 200 ML","UN ",0.23,0,1,1,1,0.805
57897,"VD 250 ML","UN ",0.3,0,1,1,1,1.05
57903,"VD 500 ML","UN ",0.54,0,1,1,1,1.89
57927,"VD DE 1 L","UN ",0.4,5,1,1,1,2
57939,"VD GLOBULOS 20ML","UN ",0.15,0,1,1,1,0.525
66187,"VD  30ML C/CONTA GOTAS","UN ",0.22,5,1,1,1,1.1
66217,"VD  10ML C/CONTA GOTAS","UN ",0.22,0,1,1,1,0.77
66229,"VD  20 ML","UN ",0.13,0,1,1,1,0.455
68883,"VD VICK 250 ML","VD ",0.22,0,1,1,1,0.77
73635,"VD 200ML C/CONTA GOTAS","VD ",0.3887,0,1,1,1,1.36045
74317,"SACO PLASTICO","UN ",0.0117,0,1,1,1,0.04095
31034,"*TP BASE 99MM LATA-SONOCO","UN ",0.2048,0,1,1,1,1.18148
31035,"*TP BASE 73MMM LATA-SONOCO","UN ",0.11,0,1,1,1,0.63458
31222,"*CAIXA 4 ABAS","UN ",2.8577,4.7036,1,1,1,13.44148
31223,"*CAIXA PAPEL PARDO ONDULADO","UN ",2.8577,4.7036,1,1,1,13.44148
31415,"POTE 120 CHOCOLATE-6,2G","UN ",13.8483,8.5931,1,1,1,119
31687,"* CARBOGEL EMB","UN ",1.02,0,1,1,1,5.88432
31693,"BISN P/NAILS","UN ",1.85574,0,1,1,1,12.0468
31775,"FR IODO 20ML","UN ",4.8034,2.5889,1,1,1,12.43571
31776,"FR IODO 30ML","UN ",1.9832,7.412,1,1,1,14.69948
31777,"FR MOUSSE 50ML","UN ",5.7241,1.9051,1,1,1,10.90498
31778,"FR MOUSSE 150ML","UN ",6.1468,7.0266,1,1,1,43.1911
31780,"FR SPRAY CHOCOLATE","UN ",3.2048,7.1427,1,1,1,22.89092
31781,"FR PUMP DERMATO 40ML","UN ",6.5115,0,1,1,1,42.27031
31782,"FR PUMP DERMATO 80ML","UN ",6.6015,0,1,1,1,42.85456
31783,"FR LOÇAO 140ML","UN ",4.8362,0,1,1,1,31.39487
31784,"FR XAMPU 140ML","UN ",4.8362,5.9927,1,1,1,28.9819
31785,"FR XAMPU 300ML","UN ",5.0862,4.4921,1,1,1,22.84772
31786,"BISNAGA P/CREME 50ML","UN ",4.046,5.5718,1,1,1,22.5435
31787,"BISNAGA P/CREME 150ML","UN ",4.046,0,1,1,1,26.26518
31788,"VIDRO VIT D 30/60 DOSES 20ML","UN ",2.9626,11.7641,1,1,1,34.85232
31789,"VIDRO VIT D 90/120 DOSES 30ML","UN ",3.1521,14.1144,1,1,1,44.49
31790,"POTE OVULOS/SUPOSITORIOS","UN ",3.1321,8.8141,1,1,1,27.60664
31791,"VIDRO CONTA-GOTAS 100ML","UN ",4.3997,5.2213,1,1,1,22.97215
31792,"FR SPRAY P/METIL/VIT B12 30ML","UN ",4.3481,3.9952,1,1,1,17.37153
31793,"FR SPRAY P/METIL/VIT B12 60ML","UN ",3.0299,0,1,1,1,19.66902
31794,"VD GOTAS METIL/VITB12 10ML","UN ",1.7756,6.7108,1,1,1,11.9157
31795,"VD GOTAS METIL/VITB12 20ML","UN ",1.683,0,1,1,1,10.92543
31796,"VD GOTAS METIL/VITB12 30ML","VD ",1.6864,9.3396,1,1,1,15.7503
31797,"VD GOTAS METIL/VITB12 60ML","VD ",1.8206,12.0822,1,1,1,21.99685
31954,"*REF 40-30-AMB","UN ",0.5,0,1,1,1,2.88447
33337,"VD CONTA-GOTAS 100ML","UN ",4.3997,5.2213,1,1,1,22.97215
33473,"*BISN ALUMINIO PRATA 30G","UN ",0.9052,4.938,1,1,1,4.46988
33894,"*POTE PRETO C/ LACRE 250G","UN ",1.8344,0,1,1,1,10.58254
33895,"*POTE PRETO LACRE OVULO 250G","UN ",1.8344,0,1,1,1,10.58254
34229,"FR AIRLESS PRETO 30G","UN ",9.5115,3.5494,1,1,1,33.76012
34253,"FR COSFAR PRETO 1000ML","UN ",4.0279,6.083,1,1,1,24.50172
34254,"FR COSFAR PRETO 500ML","UN ",3.0919,5.7232,1,1,1,17.69556
35662,"SOFTBRUSH P/ CILIOS 10ML","UN ",0,0,1,1,1,0
35663,"SOFTBRUSH P/SOMBRANCELHAS-10ML","UN ",0,0,1,1,1,0
35668,"SOFTBRUSH P/ CILIOS 10ML","UN ",6.2135,3.9821,1,1,1,24.74278
35669,"SOFTBRUSH P/SOMBRANCELHAS-10ML","UN ",6.2135,3.9821,1,1,1,24.74278
35955,"VD 15ML CTA/GTS SOFT DROPPER","UN ",4.8034,2.5889,1,1,1,12.43571
35956,"VD 20ML T4/T3","UN ",4.8034,2.5889,1,1,1,12.43571
35957,"FR SOFT DROPPER 20ML","UN ",4.8034,2.5889,1,1,1,12.43571
37666,"BISNAGA AREA OLHOS 15G","UN ",1.85574,0,1,1,1,12.0468
39223,"VD P/ VEGAN DHA LIQUIDO 250ML","UN ",3.0229,11.7107,1,1,1,35.40028
39224,"VD 100ML CONTA-GOTAS","UN ",4.3997,5.2213,1,1,1,22.97215
39225,"VD 250ML CONTA-GOTAS","UN ",5.5719,4.0063,1,1,1,22.3227
39227,"250ML VD CONTA-GOTAS","UN ",5.5719,4.0063,1,1,1,22.3227
39477,"SACOLA PLAST BCA GDE ESSENTIA","UN ",0.77,0,1,1,1,4.44208
39478," SACOLA PLAST BCA MED ESSENTIA","UN ",0.9,0,1,1,1,5.19205
39479,"SACOLA PLAST BCA PEQ ESSENTIA","UN ",0.96407,2.8885,1,1,1,2.78472
